Product_Name,Total,Selling_Price,Offer,Ratings,Description
"realme C30 (Bamboo Green, 32 GB)","₹9,299","₹6,499",30% off,4.1,3 GB RAM | 32 GB ROM | Expandable Upto 1 TB 16.51 cm (6.5 inch) HD+ Display 8MP Rear Camera | 5MP Front Camera 5000 mAh Lithium Ion Battery Unisoc T612 Processor 1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories
"realme C30 (Denim Black, 32 GB)","₹8,499","₹5,999",29% off,4.2,2 GB RAM | 32 GB ROM | Expandable Upto 1 TB 16.51 cm (6.5 inch) HD+ Display 8MP Rear Camera | 5MP Front Camera 5000 mAh Lithium Ion Battery Unisoc T612 Processor 1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories
"MOTOROLA G62 5G (Midnight Gray, 128 GB)","₹24,999","₹16,499",34% off,4.1,8 GB RAM | 128 GB ROM 41.94 cm (16.51 cm) Full HD+ Display 50MP + 8MP + 2MP | 16MP Front Camera 5000 mAh Lithium Polymer Battery Qualcomm Snapdragon 695 5G Processor 1 Year on Handset and 6 Months on Accessories
"MOTOROLA G32 (Satin Silver, 128 GB)","₹18,999","₹11,999",36% off,4.1,8 GB RAM | 128 GB ROM 16.51 cm (6.5 inch) Full HD+ Display 50MP + 8MP + 2MP | 16MP Front Camera 5000 mAh Lithium Polymer Battery Qualcomm Snapdragon 680 Processor 1 Year on Handset and 6 Months on Accessories
Nokia 105 TA-1473 SS,N/A,"₹1,599",N/A,4.2,32 MB RAM | 32 MB ROM 4.5 cm (1.77 inch) QVGA Display 0MP Front Camera 800 mAh Lithium Ion Battery SC6531E Processor 1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-box Accessories Including Battery from the Date of Purchase
Micromax J22,"₹1,599","₹1,147",28% off,3.9,32 MB RAM | 32 MB ROM 6.1 cm (2.4 inch) Display 1000 mAh Battery 1 Year Manufacturer warranty
GFive U873,₹999,₹725,27% off,3.6,32 MB RAM | 32 MB ROM | Expandable Upto 16 GB 4.57 cm (1.8 inch) Display 0.3MP Rear Camera 1000 mAh Battery 1 Year Manufacturer warranty.
Micromax J22,"₹1,599","₹1,080",32% off,3.9,32 MB RAM | 32 MB ROM 6.1 cm (2.4 inch) Display 1000 mAh Battery 1 Year Manufacturer warranty
"POCO M5 (Yellow, 128 GB)","₹18,999","₹10,499",44% off,4.2,"6 GB RAM | 128 GB ROM | Expandable Upto 512 GB 16.71 cm (6.58 inch) Full HD+ Display 50MP + 2MP Depth Sensor + 2MP Macro Sensor | 8MP Front Camera 5000 mAh Lithium-ion Polymer Battery Mediatek Helio G99 Processor 1 Year for Handset, 6 Months for Accessories"
"APPLE iPhone 13 (Midnight, 128 GB)","₹69,900","₹61,999",11% off,4.7,128 GB ROM 15.49 cm (6.1 inch) Super Retina XDR Display 12MP + 12MP | 12MP Front Camera A15 Bionic Chip Processor Brand Warranty for 1 Year
"realme C30 (Lake Blue, 32 GB)","₹9,299","₹6,499",30% off,4.1,3 GB RAM | 32 GB ROM | Expandable Upto 1 TB 16.51 cm (6.5 inch) HD+ Display 8MP Rear Camera | 5MP Front Camera 5000 mAh Lithium Ion Battery Unisoc T612 Processor 1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories
"realme C30 (Denim Black, 32 GB)","₹9,299","₹6,499",30% off,4.1,3 GB RAM | 32 GB ROM | Expandable Upto 1 TB 16.51 cm (6.5 inch) HD+ Display 8MP Rear Camera | 5MP Front Camera 5000 mAh Lithium Ion Battery Unisoc T612 Processor 1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories
"REDMI Note 12 (Ice Blue, 64 GB)","₹18,999","₹13,999",26% off,4.1,6 GB RAM | 64 GB ROM | Expandable Upto 1 TB 16.94 cm (6.67 inch) Full HD+ Super AMOLED Display 50MP + 8MP + 2MP | 13MP Front Camera 5000 mAh Battery Snapdragon 685 Processor 1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
"SAMSUNG Galaxy F14 5G (OMG Black, 128 GB)","₹18,490","₹14,990",18% off,4.2,"6 GB RAM | 128 GB ROM | Expandable Upto 1 TB 16.76 cm (6.6 inch) Full HD+ Display 50MP + 2MP | 13MP Front Camera 6000 mAh Battery Exynos 1330, Octa Core Processor 1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories"
"MOTOROLA e13 (Cosmic Black, 64 GB)","₹9,999","₹6,499",35% off,3.9,2 GB RAM | 64 GB ROM | Expandable Upto 1 TB 16.51 cm (6.5 inch) HD+ Display 13MP Rear Camera | 5MP Front Camera 5000 mAh Battery Unisoc T606 Processor 1 Year on Handset and 6 Months on Accessories
"APPLE iPhone 13 (Starlight, 128 GB)","₹69,900","₹61,999",11% off,4.7,128 GB ROM 15.49 cm (6.1 inch) Super Retina XDR Display 12MP + 12MP | 12MP Front Camera A15 Bionic Chip Processor Brand Warranty for 1 Year
"realme C55 (Rainy Night, 64 GB)","₹13,999","₹11,999",14% off,4.3,6 GB RAM | 64 GB ROM | Expandable Upto 1 TB 17.07 cm (6.72 inch) Full HD+ Display 64MP + 2MP | 8MP Front Camera 5000 mAh Battery Helio G88 Processor 1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
"realme C55 (Sunshower, 64 GB)","₹13,999","₹11,999",14% off,4.3,6 GB RAM | 64 GB ROM | Expandable Upto 1 TB 17.07 cm (6.72 inch) Full HD+ Display 64MP + 2MP | 8MP Front Camera 5000 mAh Battery Helio G88 Processor 1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
"POCO M4 5G (Yellow, 64 GB)","₹15,999","₹11,999",25% off,4.2,4 GB RAM | 64 GB ROM | Expandable Upto 512 GB 16.71 cm (6.58 inch) Full HD+ Display 50MP + 2MP | 8MP Front Camera 5000 mAh Lithium Ion Polymer Battery Mediatek Dimensity 700 Processor 1 Year Warranty for Handset and 6 Months for Accessories
"POCO X5 Pro 5G (Horizon Blue, 256 GB)","₹28,999","₹24,999",13% off,4.3,8 GB RAM | 256 GB ROM 16.94 cm (6.67 inch) Full HD+ Display 108MP + 8MP + 2MP | 16MP Front Camera 5000 mAh Battery Qualcomm Snapdragon 778G Processor 1 Year Manufacturer Warranty for Phone and 6 Months Warranty for in the Box Accessories
DIZO Star 500,"₹1,999","₹1,799",10% off,3.9,32 MB RAM | 32 MB ROM | Expandable Upto 64 GB 7.11 cm (2.8 inch) QVGA Display 0.3MP Rear Camera 1900 mAh Battery SC6531E Processor 1 Year Warranty
A10E,"₹1,599","₹1,319",17% off,4.1,4 MB RAM | 32 MB ROM | Expandable Upto 64 GB 4.57 cm (1.8 inch) Display 800 mAh Battery 2 Years Domestic Replacement Warranty
"REDMI A1+ (Light Green, 32 GB)","₹10,999","₹6,599",40% off,4.1,3 GB RAM | 32 GB ROM | Expandable Upto 512 GB 16.56 cm (6.52 inch) HD+ Display 8MP Rear Camera | 5MP Front Camera 5000 mAh Lithium Polymer Battery Mediatek Helio A22 Processor 1 Year Manufacturer Warranty for Phone and 6 Months Warranty for in the Box Accessories
Snexian GURU 310,₹999,₹675,32% off,3.3,32 MB RAM | 32 MB ROM 4.57 cm (1.8 inch) NA Display 1.3MP Rear Camera 800 mAh Battery 1 Year Warranty
A10E,"₹1,599","₹1,319",17% off,4.1,4 MB RAM | 32 MB ROM 4.57 cm (1.8 inch) Display 800 mAh Battery 2 Years Domestic Replacement Warranty
A10E,"₹1,599","₹1,319",17% off,4.1,4 MB RAM | 32 MB ROM | Expandable Upto 64 GB 4.57 cm (1.8 inch) Display 800 mAh Battery 2 Years Domestic Replacement Warranty
itel MagicX Pro (4G Hotspot),"₹3,199","₹2,380",25% off,3.9,64 MB RAM | 128 MB ROM 6.1 cm (2.4 inch) Display 0.3MP Rear Camera 2500 mAh Battery 2 years warranty on mobile device & 6 months on accessories.
"POCO M5 (Icy Blue, 128 GB)","₹18,999","₹10,499",44% off,4.2,"6 GB RAM | 128 GB ROM | Expandable Upto 512 GB 16.71 cm (6.58 inch) Full HD+ Display 50MP + 2MP Depth Sensor + 2MP Macro Sensor | 8MP Front Camera 5000 mAh Lithium-ion Polymer Battery Mediatek Helio G99 Processor 1 Year for Handset, 6 Months for Accessories"
"POCO X5 Pro 5G (Astral Black, 256 GB)","₹28,999","₹24,999",13% off,4.3,8 GB RAM | 256 GB ROM 16.94 cm (6.67 inch) Full HD+ Display 108MP + 8MP + 2MP | 16MP Front Camera 5000 mAh Battery Qualcomm Snapdragon 778G Processor 1 Year Manufacturer Warranty for Phone and 6 Months Warranty for in the Box Accessories
Nokia 105 ss,"₹1,599","₹1,549",3% off,4.3,4 MB RAM | 4 MB ROM 4.57 cm (1.8 inch) Quarter QVGA Display 800 mAh Battery 1 Year Manufacturer Warranty
"MOTOROLA g73 5G (Lucent White, 128 GB)","₹21,999","₹16,999",22% off,3.9,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB 16.51 cm (6.5 inch) Full HD+ Display 50MP + 8MP | 16MP Front Camera 5000 mAh Battery Mediatek Dimensity 930 Processor 1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
Kechaoda K66 The Music House 4,"₹1,999","₹1,190",40% off,3.9,32 MB RAM | 64 MB ROM 3.66 cm (1.44 inch) Display 1.3MP Rear Camera 400 mAh Battery 1 year brand Service Center Warranty
"SAMSUNG Galaxy F13 (Sunrise Copper, 64 GB)","₹14,999","₹10,999",26% off,4.3,4 GB RAM | 64 GB ROM | Expandable Upto 1 TB 16.76 cm (6.6 inch) Full HD+ Display 50MP + 5MP + 2MP | 8MP Front Camera 6000 mAh Lithium Ion Battery Exynos 850 Processor 1 Year Warranty Provided By the Manufacturer from Date of Purchase
"Infinix Smart 7 HD (Jade White, 64 GB)","₹7,999","₹6,199",22% off,4.3,2 GB RAM | 64 GB ROM | Expandable Upto 1 TB 16.76 cm (6.6 inch) HD+ Display 8MP + AI Lens | 5MP Front Camera 5000 mAh Battery Spreadtrum SC9863A1 Processor 1 Year on Handset and 6 Months on Accessories
"Infinix Smart 7 HD (Ink Black, 64 GB)","₹7,999","₹6,199",22% off,4.3,"2 GB RAM | 64 GB ROM | Expandable Upto 1 TB 16.76 cm (6.6 inch) HD+ Display 8MP + AI Lens | 5MP Front Camera 5000 mAh Battery Spreadtrum 
SC9863A1 Processor 1 Year on Handset and 6 Months on Accessories"
Kechaoda K112,"₹1,799","₹1,499",16% off,4,32 MB RAM | 64 MB ROM | Expandable Upto 32 GB 6.1 cm (2.4 inch) QVGA Display 0.3MP Rear Camera 3600 mAh Battery 1 Year Manufacturer Warranty
"REDMI A1+ (Light Blue, 32 GB)","₹10,999","₹6,599",40% off,4.1,3 GB RAM | 32 GB ROM | Expandable Upto 512 GB 16.56 cm (6.52 inch) HD+ Display 8MP Rear Camera | 5MP Front Camera 5000 mAh Lithium Polymer Battery Mediatek Helio A22 Processor 1 Year Manufacturer Warranty for Phone and 6 Months Warranty for in the Box Accessories
"realme 10 Pro 5G (Dark Matter, 128 GB)","₹22,999","₹19,999",13% off,4.3,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB 17.07 cm (6.72 inch) Full HD+ Display 108MP + 2MP | 16MP Front Camera 5000 mAh Battery Qualcomm Snapdragon 695 5G Processor 1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories
Micromax S114,"₹1,799",₹918,48% off,3.7,32 MB RAM | 64 MB ROM 4.5 cm (1.77 inch) Display 0.08MP Rear Camera 1000 mAh Battery 1 Year Manufacturer Warranty
"APPLE iPhone 13 (Pink, 128 GB)","₹69,900","₹61,999",11% off,4.7,128 GB ROM 15.49 cm (6.1 inch) Super Retina XDR Display 12MP + 12MP | 12MP Front Camera A15 Bionic Chip Processor Brand Warranty for 1 Year
"REDMI 10 (Caribbean Green, 128 GB)","₹16,999","₹10,999",35% off,4.2,6 GB RAM | 128 GB ROM | Expandable Upto 1 TB 17.02 cm (6.7 inch) HD+ Display 50MP + 2MP | 5MP Front Camera 6000 mAh Lithium Polymer Battery Qualcomm Snapdragon 680 Processor 1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories
"SAMSUNG Galaxy F13 (Waterfall Blue, 64 GB)","₹14,999","₹10,999",26% off,4.3,4 GB RAM | 64 GB ROM | Expandable Upto 1 TB 16.76 cm (6.6 inch) Full HD+ Display 50MP + 5MP + 2MP | 8MP Front Camera 6000 mAh Lithium Ion Battery Exynos 850 Processor 1 Year Warranty Provided By the Manufacturer from Date of Purchase
"realme 10 Pro 5G (Nebula Blue, 128 GB)","₹22,999","₹19,999",13% off,4.3,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB 17.07 cm (6.72 inch) Full HD+ Display 108MP + 2MP | 16MP Front Camera 5000 mAh Battery Qualcomm Snapdragon 695 5G Processor 1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories
"SAMSUNG Galaxy F13 (Sunrise Copper, 128 GB)","₹16,999","₹11,999",29% off,4.3,4 GB RAM | 128 GB ROM | Expandable Upto 1 TB 16.76 cm (6.6 inch) Full HD+ Display 50MP + 5MP + 2MP | 8MP Front Camera 6000 mAh Lithium Ion Battery Exynos 850 Processor 1 Year Warranty Provided By the Manufacturer from Date of Purchase
"realme 10 Pro 5G (Hyperspace, 128 GB)","₹22,999","₹19,999",13% off,4.3,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB 17.07 cm (6.72 inch) Full HD+ Display 108MP + 2MP | 16MP Front Camera 5000 mAh Battery Qualcomm Snapdragon 695 5G Processor 1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories
"POCO X5 5G (Wildcat Blue, 128 GB)","₹20,999","₹15,999",23% off,4.1,6 GB RAM | 128 GB ROM | Expandable Upto 1 TB 16.94 cm (6.67 inch) Full HD+ Display 48MP + 8MP + 2MP | 13MP Front Camera 5000 mAh Battery Qualcomm Snapdragon 695 Processor 1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
"POCO X5 5G (Jaguar Black, 256 GB)","₹23,999","₹17,999",25% off,4.1,8 GB RAM | 256 GB ROM | Expandable Upto 1 TB 16.94 cm (6.67 inch) Full HD+ Display 48MP + 8MP + 2MP | 13MP Front Camera 5000 mAh Battery Qualcomm Snapdragon 695 Processor 1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
Nokia 105 TA-1459 DS,"₹1,699","₹1,651",2% off,4.1,32 MB RAM | 32 MB ROM 4.5 cm (1.77 inch) QVGA Display 0MP Front Camera 800 mAh Lithium Ion Battery SC6531E Processor 1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-box Accessories Including Battery from the Date of Purchase
Kechaoda K112,"₹1,727","₹1,699",1% off,4,32 MB RAM | 64 MB ROM | Expandable Upto 32 GB 6.1 cm (2.4 inch) QVGA Display 0.3MP Rear Camera 3600 mAh Battery 1 Year Manufacturer Warranty
"SAMSUNG Galaxy F13 (Nightsky Green, 128 GB)","₹16,999","₹11,999",29% off,4.3,4 GB RAM | 128 GB ROM | Expandable Upto 1 TB 16.76 cm (6.6 inch) Full HD+ Display 50MP + 5MP + 2MP | 8MP Front Camera 6000 mAh Lithium Ion Battery Exynos 850 Processor 1 Year Warranty Provided By the Manufacturer from Date of Purchase
"REDMI Note 12 (Sunrise Gold, 64 GB)","₹18,999","₹13,999",26% off,4.1,6 GB RAM | 64 GB ROM | Expandable Upto 1 TB 16.94 cm (6.67 inch) Full HD+ Super AMOLED Display 50MP + 8MP + 2MP | 13MP Front Camera 5000 mAh Battery Snapdragon 685 Processor 1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
Kechaoda K66 The Music House 4,"₹1,999","₹1,170",41% off,3.9,32 MB RAM | 64 MB ROM | Expandable Upto 32 GB 4.57 cm (1.8 inch) Display 1.3MP Rear Camera 400 mAh Battery 1 Year Brand Service Center Warranty
"POCO M4 Pro (Yellow, 64 GB)","₹17,999","₹14,999",16% off,4.3,"6 GB RAM | 64 GB ROM | Expandable Upto 1 TB 16.33 cm (6.43 inch) Full HD+ AMOLED Display 64MP + 8MP + 2MP | 16MP Front Camera 5000 mAh Lithium-ion Polymer Battery Mediatek Helio G96 Processor One Year for Handset, 6 Months for Accessories"
SAMSUNG Guru Music 2,N/A,"₹2,899",N/A,4.3,NA ROM | Expandable Upto 16 GB 5.08 cm (2 inch) QVGA Display 0MP Front Camera 800 mAh Battery NA 0 Single Core 208MHz Processor 1 Year Manufacturer Warranty
"realme C33 2023 (Sandy Gold, 128 GB)","₹13,999","₹10,499",25% off,4.4,4 GB RAM | 128 GB ROM | Expandable Upto 1 TB 16.51 cm (6.5 inch) HD+ Display 50MP + 0.3MP | 5MP Front Camera 5000 mAh Lithium Ion Battery Unisoc T612 Processor 1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories
"POCO X5 5G (Supernova Green, 128 GB)","₹20,999","₹15,999",23% off,4.1,6 GB RAM | 128 GB ROM | Expandable Upto 1 TB 16.94 cm (6.67 inch) Full HD+ Display 48MP + 8MP + 2MP | 13MP Front Camera 5000 mAh Battery Qualcomm Snapdragon 695 Processor 1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
LAVA A1 2021,"₹1,449","₹1,149",20% off,4.1,32 MB RAM | 24 MB ROM | Expandable Upto 32 GB 4.5 cm (1.77 inch) Quarter QVGA Display 0.3MP Rear Camera 800 mAh Li-ion Battery 1 Year Manufacturer Replacement Guarantee for Phone and 6 months Replacement for Accessories in the Box
"SAMSUNG Galaxy F23 5G (Aqua Blue, 128 GB)","₹23,999","₹16,999",29% off,4.3,6 GB RAM | 128 GB ROM | Expandable Upto 1 TB 16.76 cm (6.6 inch) Full HD+ Display 50MP + 8MP + 2MP | 8MP Front Camera 5000 mAh Lithium Ion Battery Qualcomm Snapdragon 750G Processor 1 Year Warranty Provided by the Manufacturer from Date of Purchase
"REDMI Note 12 (Lunar Black, 64 GB)","₹18,999","₹13,999",26% off,4.1,6 GB RAM | 64 GB ROM | Expandable Upto 1 TB 16.94 cm (6.67 inch) Full HD+ Super AMOLED Display 50MP + 8MP + 2MP | 13MP Front Camera 5000 mAh Battery Snapdragon 685 Processor 1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
"MOTOROLA e13 (Creamy White, 64 GB)","₹9,999","₹6,499",35% off,3.9,2 GB RAM | 64 GB ROM | Expandable Upto 1 TB 16.51 cm (6.5 inch) HD+ Display 13MP Rear Camera | 5MP Front Camera 5000 mAh Battery Unisoc T606 Processor 1 Year on Handset and 6 Months on Accessories
Micromax X413,"₹1,499",₹915,38% off,4,32 MB RAM | 32 MB ROM 4.5 cm (1.77 inch) Display 0.3MP Rear Camera 800 mAh Battery One Year manufacturer Warranty
KARBONN Jumbo K9,"₹1,552","₹1,296",16% off,4,Expandable Upto 8 GB 6.6 cm (2.6 inch) QVGA Display 1.3MP Rear Camera 1800 mAh Li-Ion Battery 1 Year for Mobile & 6 Months for Accessories
GFive U220+,₹999,₹699,30% off,3.5,32 MB RAM | 32 MB ROM 4.57 cm (1.8 inch) Display 0.3MP Rear Camera 1000 mAh Battery 1 Year Manufacturer warranty.
"realme 10 Pro 5G (Dark Matter, 128 GB)","₹20,999","₹18,999",9% off,4.3,6 GB RAM | 128 GB ROM | Expandable Upto 1 TB 17.07 cm (6.72 inch) Full HD+ Display 108MP + 2MP | 16MP Front Camera 5000 mAh Battery Qualcomm Snapdragon 695 5G Processor 1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories
"Google Pixel 6a (Chalk, 128 GB)","₹43,999","₹27,999",36% off,4.3,6 GB RAM | 128 GB ROM 15.6 cm (6.14 inch) Full HD+ Display 12.2MP + 12MP | 8MP Front Camera 4410 mAh Battery Google Tensor Processor 1 Year Brand Warranty
"SAMSUNG Galaxy F23 5G (Forest Green, 128 GB)","₹23,999","₹16,999",29% off,4.3,6 GB RAM | 128 GB ROM | Expandable Upto 1 TB 16.76 cm (6.6 inch) Full HD+ Display 50MP + 8MP + 2MP | 8MP Front Camera 5000 mAh Lithium Ion Battery Qualcomm Snapdragon 750G Processor 1 Year Warranty Provided by the Manufacturer from Date of Purchase
GFive U220+,₹999,₹699,30% off,3.5,32 MB RAM | 32 ROM 4.57 cm (1.8 inch) Display 0.3MP Rear Camera 1000 mAh Battery 1 Year Manufacturer warranty.
"REDMI Note 12 Pro 5G (Onyx Black, 128 GB)","₹27,999","₹23,999",14% off,4.2,6 GB RAM | 128 GB ROM 16.94 cm (6.67 inch) Full HD+ AMOLED Display 50MP (OIS) + 8MP + 2MP | 16MP Front Camera 5000 mAh Lithium Polymer Battery Mediatek Dimensity 1080 Processor 1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
"REDMI Note 12 5G (Matte Black, 128 GB)","₹19,999","₹16,999",15% off,4,4 GB RAM | 128 GB ROM | Expandable Upto 1 TB 16.94 cm (6.67 inch) Full HD+ AMOLED Display 48MP + 8MP + 2MP | 13MP Front Camera 5000 mAh Battery Qualcomm Snapdragon 4 Gen 1 Processor 1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
LAVA Hero 600i,"₹1,199",₹909,24% off,4,4 MB RAM | 3 MB ROM | Expandable Upto 32 GB 4.57 cm (1.8 inch) Display 620 mAh Battery 1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase
SAMSUNG Guru Music 2,N/A,"₹2,899",N/A,4.3,NA ROM | Expandable Upto 16 GB 5.08 cm (2 inch) QVGA Display 0MP Front Camera 800 mAh Battery NA 0 Single Core 208MHz Processor 1 Year Manufacturer Warranty
"REDMI Note 12 5G (Mystique Blue, 128 GB)","₹21,999","₹18,999",13% off,4.1,6 GB RAM | 128 GB ROM | Expandable Upto 1 TB 16.94 cm (6.67 inch) Full HD+ AMOLED Display 48MP + 8MP + 2MP | 13MP Front Camera 5000 mAh Battery Qualcomm Snapdragon 4 Gen 1 Processor 1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
GFive U220+,₹999,₹699,30% off,3.5,32 MB RAM | 32 MB ROM 4.57 cm (1.8 inch) Display 0.3MP Rear Camera 1000 mAh Battery 1 Year Manufacturer warranty.
GFive U220+,₹999,₹699,30% off,3.5,32 MB RAM | 32 ROM 4.57 cm (1.8 inch) Display 0.3MP Rear Camera 1000 mAh Battery 1 Year Manufacturer warranty.
"REDMI Note 12 5G (Matte Black, 128 GB)","₹19,999","₹16,999",15% off,4,4 GB RAM | 128 GB ROM | Expandable Upto 1 TB 16.94 cm (6.67 inch) Full HD+ AMOLED Display 48MP + 8MP + 2MP | 13MP Front Camera 5000 mAh Battery Qualcomm Snapdragon 4 Gen 1 Processor 1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
"Google Pixel 6a (Charcoal, 128 GB)","₹43,999","₹27,999",36% off,4.3,6 GB RAM | 128 GB ROM 15.6 cm (6.14 inch) Full HD+ Display 12.2MP + 12MP | 8MP Front Camera 4410 mAh Battery Google Tensor Processor 1 Year Brand Warranty
"Google Pixel 6a (Chalk, 128 GB)","₹43,999","₹27,999",36% off,4.3,6 GB RAM | 128 GB ROM 15.6 cm (6.14 inch) Full HD+ Display 12.2MP + 12MP | 8MP Front Camera 4410 mAh Battery Google Tensor Processor 1 Year Brand Warranty
"REDMI Note 12 5G (Matte Black, 128 GB)","₹21,999","₹18,999",13% off,4.1,6 GB RAM | 128 GB ROM | Expandable Upto 1 TB 16.94 cm (6.67 inch) Full HD+ AMOLED Display 48MP + 8MP + 2MP | 13MP Front Camera 5000 mAh Battery Qualcomm Snapdragon 4 Gen 1 Processor 1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
